Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,rent_max,rent_min,Sqft_max,Sqft_min,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
648 Brittania Street,Los Angeles,CA,90033,"$2,500",,14,Single-Family Home,"1,042",(310) 433-7935,3,3,2.0,2.0,111.0,,637.0,,94.0,,0.0,0.0,1.0,6.0,2.0,4.0,73.0,17.0,0.0,7.0,165.0,31.0,14.0,20.0,127.0,17.0,43.0,29.0,34.051792999999996,-118.211665,9,45001,3.14,12.4,38.1,2.85,67,4.0,4900.0,0.6,0.13,5.9,1.1,1.3,83,97,69,31,53,8,10,https://www.trulia.com/c/ca/los-angeles/648-brittania-st-los-angeles-ca-90033--2077325998,,2500.0,,1042.0,6.0,37.0,203600.0,3005.0,60372036003005.0,Block 3005,G5040,U,51445.0,U,S,31784.0,0.0,34.0503802,-118.2119912
9116 Haas Avenue,Los Angeles,CA,90047,"$2,175",,19,Single-Family Home,"1,000",(562) 444-1117,3,3,2.0,2.0,104.0,,311.0,,82.0,,1.0,3.0,1.0,2.0,1.0,2.0,91.0,8.0,0.0,0.0,52.0,12.0,7.0,8.0,84.0,2.0,68.0,14.0,33.953967,-118.316639,9,29999,3.14,12.4,37.5,1.49,55,5.2,1200.0,0.76,0.086,0.63,0.19,0.0015,67,98,36,4,15,6,16,https://www.trulia.com/c/ca/los-angeles/9116-haas-ave-los-angeles-ca-90047--2077408819,,2175.0,,1000.0,6.0,37.0,238400.0,4009.0,60372384004009.0,Block 4009,G5040,U,51445.0,U,S,20236.0,0.0,33.953622499999994,-118.316102
736 East 24th Street #1,Los Angeles,CA,90011,"$2,500",,20,Multi-Family,"1,300",(949) 354-2210,3,3,2.0,2.0,133.0,,567.0,,,,1.0,5.0,1.0,5.0,0.0,0.0,66.0,25.0,0.0,4.0,269.0,37.0,23.0,30.0,1268.0,26.0,65.0,26.0,34.022969,-118.259624,9,43374,3.14,12.6,37.7,1.98,61,3.6,3300.0,0.65,0.11,5.6,1.3,0.2,87,99,76,26,61,9,5,https://www.trulia.com/c/ca/los-angeles/736-e-24th-st-1-los-angeles-ca-90011--2351483198,,2500.0,,1300.0,6.0,37.0,226420.0,1004.0,60372264201004.0,Block 1004,G5040,U,51445.0,U,S,20119.0,0.0,34.02243370000001,-118.2595291
1423 South Westmoreland Avenue,Los Angeles,CA,90006,"$3,200",,21,Multi-Family,,(661) 492-9220,3,3,2.0,2.0,216.0,,1216.0,,290.0,,0.0,0.0,0.0,0.0,0.0,0.0,57.0,37.0,0.0,5.0,406.0,57.0,45.0,48.0,361.0,35.0,221.0,51.0,34.045497,-118.289276,9,99023,3.14,12.5,38.6,2.06,67,3.5,4600.0,0.59,0.13,0.59,0.17,0.0,84,96,72,48,47,7,10,https://www.trulia.com/c/ca/los-angeles/1423-s-westmoreland-ave-los-angeles-ca-90006--2115458510,,3200.0,,,6.0,37.0,221110.0,1001.0,60372211101001.0,Block 1001,G5040,U,51445.0,U,S,37980.0,0.0,34.0457607,-118.28982079999999
1317 Devlin Drive,Los Angeles,CA,90069,"$10,000",1958.0,27,Single-Family Home,"1,859",(818) 748-5917,3,3,2.0,2.0,73.0,,558.0,,95.0,,1.0,10.0,1.0,3.0,2.0,6.0,88.0,4.0,0.0,5.0,189.0,5.0,100.0,42.0,461.0,76.0,259.0,116.0,34.094231,-118.385981,9,23292,3.14,12.0,40.6,1.82,63,3.6,2900.0,0.43,0.08900000000000001,0.22,0.083,0.0014,23,26,20,5,4,2,15,https://www.trulia.com/c/ca/los-angeles/1317-devlin-dr-los-angeles-ca-90069--1001738118,,10000.0,,1859.0,6.0,37.0,194300.0,1000.0,60371943001000.0,Block 1000,G5040,U,51445.0,U,S,439595.0,0.0,34.0954096,-118.38733719999999
2046 South Sherbourne Drive #4,Los Angeles,CA,90034,"$2,950",,46,Multi-Family,"1,200",(213) 840-7970,3,3,2.0,2.0,217.0,,1219.0,,291.0,,1.0,4.0,1.0,3.0,1.0,6.0,89.0,7.0,0.0,2.0,139.0,14.0,15.0,38.0,360.0,29.0,82.0,82.0,34.040042,-118.38287,9,34722,3.14,12.2,39.5,1.96,62,3.7,4500.0,0.66,0.07,0.17,0.11,130.0,44,56,31,7,14,5,13,https://www.trulia.com/c/ca/los-angeles/2046-s-sherbourne-dr-4-los-angeles-ca-90034--2343643269,,2950.0,,1200.0,6.0,37.0,269601.0,1002.0,60372696011002.0,Block 1002,G5040,U,51445.0,U,S,20618.0,0.0,34.0404651,-118.38214409999999
1712 Barry Avenue #1,Los Angeles,CA,90025,"$3,390",,44,Multi-Family,"1,250",(310) 779-4042,3,3,2.0,2.0,37.0,2.0,572.0,,,,1.0,7.0,1.0,2.0,1.0,6.0,86.0,7.0,2.0,2.0,319.0,19.0,46.0,60.0,379.0,88.0,310.0,271.0,34.04159,-118.452749,9,49796,3.14,11.7,40.3,1.92,64,3.7,4400.0,0.21,0.053,1.2,0.084,0.0,38,46,29,8,8,5,11,https://www.trulia.com/c/ca/los-angeles/1712-barry-ave-1-los-angeles-ca-90025--2212945699,,3390.0,,1250.0,6.0,37.0,267501.0,1010.0,60372675011010.0,Block 1010,G5040,U,51445.0,U,S,21114.0,0.0,34.040972,-118.452924
4353 Don Miguel Drive #10,Los Angeles,CA,90008,"$2,300",,38,Multi-Family,,(323) 736-0959,3,3,2.0,2.0,68.0,,332.0,,,,0.0,0.0,0.0,0.0,1.0,2.0,90.0,8.0,0.0,0.0,57.0,3.0,4.0,9.0,98.0,10.0,71.0,11.0,34.005213,-118.35087800000001,9,26868,3.14,12.4,38.5,1.27,54,3.8,500.0,0.66,0.07,0.73,0.16,14.0,70,96,44,8,16,6,16,https://www.trulia.com/c/ca/los-angeles/4353-don-miguel-dr-10-los-angeles-ca-90008--2173143132,,2300.0,,,6.0,37.0,236400.0,2004.0,60372364002004.0,Block 2004,G5040,U,51445.0,U,S,79235.0,0.0,34.0052005,-118.35210430000001
145 North Sycamore Avenue #145,Los Angeles,CA,90036,"$3,995",1927.0,58,Multi-Family,"1,800",(323) 650-7447,3,3,2.0,2.0,22.0,,269.0,,119.0,,1.0,7.0,1.0,7.0,1.0,6.0,88.0,3.0,0.0,3.0,262.0,19.0,60.0,78.0,788.0,139.0,257.0,142.0,34.074181,-118.342983,9,38949,3.14,12.3,39.8,1.48,63,3.4,1400.0,0.69,0.1,0.24,0.11,18.0,29,33,25,9,3,5,11,https://www.trulia.com/c/ca/los-angeles/145-n-sycamore-ave-145-los-angeles-ca-90036--2345173708,,3995.0,,1800.0,6.0,37.0,214100.0,4003.0,60372141004003.0,Block 4003,G5040,U,51445.0,U,S,28866.0,0.0,34.0748717,-118.343488
801 South Lucerne Boulevard #406,Los Angeles,CA,90005,"$3,300",,70,Multi-Family,,(310) 395-7272,3,3,2.0,2.0,22.0,,269.0,,119.0,,1.0,7.0,1.0,7.0,1.0,4.0,67.0,26.0,0.0,5.0,308.0,25.0,54.0,75.0,368.0,50.0,247.0,78.0,34.060188000000004,-118.32498799999999,9,47164,3.14,12.4,39.1,1.49,61,3.1,1500.0,0.6,0.12,0.17,0.12,11.0,62,82,42,27,19,6,13,https://www.trulia.com/c/ca/los-angeles/801-s-lucerne-blvd-406-los-angeles-ca-90005--2345842394,,3300.0,,,6.0,37.0,212702.0,1003.0,60372127021003.0,Block 1003,G5040,U,51445.0,U,S,42642.0,0.0,34.0592975,-118.32620130000001
6250 West Olympic Boulevard,Los Angeles,CA,90048,"$4,495",,88,Multi-Family,"2,000",(310) 306-9005,3,3,2.0,2.0,216.0,,1216.0,,290.0,,1.0,4.0,1.0,5.0,1.0,6.0,89.0,4.0,0.0,5.0,286.0,16.0,41.0,78.0,577.0,113.0,598.0,147.0,34.05855,-118.367313,9,46592,3.14,12.2,39.7,1.5,64,3.6,2500.0,0.64,0.083,0.15,0.092,55.0,35,43,26,9,6,6,13,https://www.trulia.com/c/ca/los-angeles/6250-w-olympic-blvd-los-angeles-ca-90048--2115646778,,4495.0,,2000.0,6.0,37.0,216800.0,1003.0,60372168001003.0,Block 1003,G5040,U,51445.0,U,S,28104.0,0.0,34.0574001,-118.36813889999999
3821 Stockbridge Avenue,Los Angeles,CA,90032,"$2,999",1957.0,95,Multi-Family,"1,912",(562) 334-1500,3,3,2.0,2.0,10.0,2.0,56.0,,,,1.0,4.0,1.0,4.0,2.0,5.0,88.0,8.0,0.0,0.0,71.0,18.0,4.0,10.0,121.0,6.0,46.0,19.0,34.090084000000004,-118.16304299999999,9,32295,3.14,12.0,39.4,1.45,54,2.5,1000.0,0.65,0.27,0.71,0.12,0.00039,68,89,47,16,30,7,12,https://www.trulia.com/c/ca/los-angeles/3821-stockbridge-ave-los-angeles-ca-90032--2077314047,,2999.0,,1912.0,6.0,37.0,201501.0,1008.0,60372015011008.0,Block 1008,G5040,U,51445.0,U,S,16588.0,0.0,34.09084489999999,-118.1627025
10542 Butterfield Road,Los Angeles,CA,90064,"$6,995",,15,Single-Family Home,"2,000",Phone not provided,3,3,2.0,2.0,,,11.0,,7.0,,1.0,9.0,1.0,7.0,1.0,6.0,94.0,3.0,0.0,1.0,113.0,6.0,15.0,24.0,225.0,33.0,117.0,89.0,34.039474,-118.416142,9,25045,3.14,12.0,39.8,1.85,59,3.5,5500.0,0.5,0.057999999999999996,0.22,0.11,16.0,28,37,19,6,4,6,15,https://www.trulia.com/c/ca/los-angeles/10542-butterfield-rd-los-angeles-ca-90064--1012620477,,6995.0,,2000.0,6.0,37.0,269300.0,4008.0,60372693004008.0,Block 4008,G5040,U,51445.0,U,S,33827.0,0.0,34.0389889,-118.41681509999998
237 1/2 East Century Boulevard,Los Angeles,CA,90003,"$2,200",,18,Multi-Family,"1,000",(310) 926-9992,3,3,2.0,2.0,222.0,2.0,577.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.0,18.0,0.0,0.0,51.0,15.0,4.0,6.0,40.0,2.0,22.0,5.0,33.945656,-118.27036499999998,9,56195,3.14,12.6,37.1,2.04,54,3.9,4100.0,0.64,0.12,0.34,0.19,0.29,85,99,70,15,47,10,7,https://www.trulia.com/c/ca/los-angeles/237-1-2-e-century-blvd-los-angeles-ca-90003--2352328656,,2200.0,,1000.0,6.0,37.0,240600.0,4004.0,60372406004004.0,Block 4004,G5040,U,51445.0,U,S,20253.0,0.0,33.9460407,-118.27060759999999
547 West 88th Street,Los Angeles,CA,90044,"$2,500",,47,Multi-Family,"1,765",(310) 850-0741,3,3,2.0,2.0,248.0,,741.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,84.0,14.0,0.0,0.0,52.0,21.0,6.0,3.0,72.0,2.0,41.0,4.0,33.957378999999996,-118.284314,9,62703,3.14,12.6,37.2,2.09,55,4.0,5300.0,0.61,0.1,0.4,0.19,0.049,85,99,72,17,43,10,7,https://www.trulia.com/c/ca/los-angeles/547-w-88th-st-los-angeles-ca-90044--1002218203,,2500.0,,1765.0,6.0,37.0,240300.0,2002.0,60372403002002.0,Block 2002,G5040,U,51445.0,U,S,158625.0,0.0,33.9568987,-118.2848254
1342-1344 West 91st Street #1342,Los Angeles,CA,90044,"$2,300",,26,Multi-Family,,Phone not provided,3,3,2.0,2.0,49.0,,81.0,,,,0.0,0.0,0.0,0.0,1.0,2.0,84.0,14.0,0.0,0.0,50.0,17.0,8.0,3.0,56.0,1.0,51.0,14.0,33.95401,-118.29931699999999,9,50106,3.14,12.5,37.3,1.76,54,4.2,2000.0,0.66,0.09300000000000001,0.42,0.16,0.034,79,99,60,11,30,8,10,https://www.trulia.com/c/ca/los-angeles/1342-1344-w-91st-st-1342-los-angeles-ca-90044--2351998452,,2300.0,,,6.0,37.0,600100.0,2002.0,60376001002002.0,Block 2002,G5040,U,51445.0,U,S,40945.0,0.0,33.9536546,-118.2980676
8638 Gregory Way #2,Los Angeles,CA,90035,"$4,200",,91,Multi-Family,,(310) 387-4871,3,3,2.0,2.0,5.0,,60.0,,34.0,,1.0,4.0,1.0,5.0,1.0,6.0,93.0,2.0,0.0,2.0,365.0,12.0,63.0,81.0,930.0,125.0,814.0,194.0,34.062909999999995,-118.37964299999999,9,48122,3.14,12.2,39.9,1.5,65,3.7,3000.0,0.58,0.077,0.14,0.087,23.0,26,28,24,9,5,5,15,https://www.trulia.com/c/ca/los-angeles/8638-gregory-way-2-los-angeles-ca-90035--2173363774,,4200.0,,,6.0,37.0,216402.0,1002.0,60372164021002.0,Block 1002,G5040,U,51445.0,U,S,20394.0,0.0,34.061941600000004,-118.3797878
1128 North Kenmore Avenue,Los Angeles,CA,90029,"$3,200",,2,Single-Family Home,,(213) 703-6500,3,3,2.0,2.0,166.0,,1133.0,,187.0,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,29.0,0.0,6.0,376.0,59.0,79.0,50.0,488.0,85.0,247.0,65.0,34.091712,-118.297349,9,91879,3.14,12.3,39.8,2.23,62,3.2,4600.0,0.52,0.21,0.92,0.22,0.06,66,73,58,32,29,6,11,https://www.trulia.com/c/ca/los-angeles/1128-n-kenmore-ave-los-angeles-ca-90029--2115557025,,3200.0,,,6.0,37.0,191204.0,1004.0,60371912041004.0,Block 1004,G5040,U,51445.0,U,S,33828.0,0.0,34.092124600000005,-118.29672590000001
260 S Avenue 55 #H,Los Angeles,CA,90042,"$2,550",,65,Multi-Family,"1,200",(323) 638-1378,3,3,2.0,2.0,16.0,,166.0,,14.0,,1.0,3.0,2.0,6.0,1.0,7.0,89.0,9.0,0.0,1.0,91.0,16.0,12.0,15.0,107.0,13.0,72.0,28.0,34.104431,-118.194507,9,38931,3.14,11.9,39.9,1.63,54,2.6,1600.0,0.55,0.19,0.67,0.19,0.0034,69,86,52,17,33,6,11,https://www.trulia.com/c/ca/los-angeles/260-s-avenue-55-h-los-angeles-ca-90042--2185768154,,2550.0,,1200.0,6.0,37.0,183820.0,2002.0,60371838202002.0,Block 2002,G5040,U,51445.0,U,S,32469.0,0.0,34.1047985,-118.19514879999998
823 North Alta Vista Boulevard,Los Angeles,CA,90046,"$4,000",,12,Apartment,1565,(323) 957-2255,3,3,2.0,2.0,19.0,,227.0,,48.0,,1.0,4.0,1.0,4.0,1.0,6.0,88.0,6.0,0.0,4.0,291.0,29.0,120.0,79.0,935.0,216.0,394.0,223.0,34.085978999999995,-118.347494,9,46995,3.14,12.2,40.2,1.76,63,3.4,2300.0,0.57,0.11,0.49,0.11,0.23,30,28,33,13,7,3,13,https://www.trulia.com/c/ca/los-angeles/3-bed-1565-sqft-4-000-823-n-alta-vista-blvd-los-angeles-ca-90046--1051506994,,4000.0,,1565.0,6.0,37.0,192001.0,2008.0,60371920012008.0,Block 2008,G5040,U,51445.0,U,S,22613.0,0.0,34.0861962,-118.348049
1500 South Beverly Drive,Los Angeles,CA,90035,"$4,795 - $6,795",,79,Apartment,"1,803-1,826",(877) 736-8776,3,3,2.0,2.0,2.0,,18.0,,16.0,,1.0,9.0,1.0,7.0,1.0,6.0,93.0,2.0,0.0,2.0,177.0,15.0,21.0,40.0,401.0,63.0,441.0,112.0,34.052245,-118.395348,9,38477,3.14,12.1,39.8,1.48,61,3.5,2100.0,0.57,0.07,0.15,0.09300000000000001,26.0,25,27,22,10,6,6,17,https://www.trulia.com/c/ca/los-angeles/1500-s-beverly-drive-1500-s-beverly-dr-los-angeles-ca-90035--2115571854,6795.0,4795.0,1826.0,1803.0,6.0,37.0,269100.0,1004.0,60372691001004.0,Block 1004,G5040,U,51445.0,U,S,33476.0,0.0,34.050943200000006,-118.39478909999998
2106 Park Grove Avenue,Los Angeles,CA,90007,"$3,000",,58,Apartment,1900,(818) 997-3040,3,3,2.0,2.0,72.0,,453.0,,,,0.0,0.0,1.0,5.0,0.0,0.0,55.0,18.0,4.0,7.0,331.0,35.0,73.0,59.0,594.0,102.0,97.0,69.0,34.033781,-118.277758,9,56310,3.14,12.6,38.2,2.51,65,3.9,7800.0,0.54,0.11,1.4,0.26,0.0047,81,86,75,32,44,5,7,https://www.trulia.com/c/ca/los-angeles/3-bed-1900-sqft-3-000-2106-park-grove-ave-los-angeles-ca-90007--2349162242,,3000.0,,1900.0,6.0,37.0,224420.0,1002.0,60372244201002.0,Block 1002,G5040,U,51445.0,U,S,14927.0,0.0,34.0331688,-118.2776199
346 South Wilton Place,Los Angeles,CA,90020,"$2,750",,18,Apartment,,(213) 819-8924,3,3,2.0,2.0,22.0,,264.0,,118.0,,1.0,7.0,1.0,7.0,1.0,6.0,76.0,17.0,0.0,5.0,551.0,40.0,94.0,114.0,572.0,58.0,385.0,96.0,34.067546,-118.31406000000001,9,80359,3.14,12.4,39.2,1.67,66,3.3,1400.0,0.49,0.14,0.22,0.15,0.21,68,86,50,33,21,6,10,https://www.trulia.com/c/ca/los-angeles/346-s-wilton-pl-346-s-wilton-pl-los-angeles-ca-90020--1015033190,,2750.0,,,6.0,37.0,211703.0,2001.0,60372117032001.0,Block 2001,G5040,U,51445.0,U,S,23181.0,0.0,34.068048700000006,-118.3134504
668 Sunnyhill Drive,Los Angeles,CA,90065,"$4,750",,47,Apartment,1590,(310) 993-8206,3,3,2.0,2.0,7.0,,43.0,,6.0,,1.0,9.0,2.0,6.0,1.0,7.0,85.0,11.0,0.0,1.0,74.0,14.0,15.0,16.0,98.0,9.0,58.0,27.0,34.106481,-118.21088999999999,9,32419,3.14,11.9,39.9,1.59,54,2.5,1300.0,0.62,0.23,0.69,0.24,0.17,64,81,48,17,29,6,12,https://www.trulia.com/c/ca/los-angeles/668-sunnyhill-drive-668-sunnyhill-dr-los-angeles-ca-90065--1059125282,,4750.0,,1590.0,6.0,37.0,185100.0,3004.0,60371851003004.0,Block 3004,G5040,U,51445.0,U,S,29975.0,0.0,34.1060643,-118.2106453
W Fountain Ave and N Fuller Ave,Los Angeles,CA,90046,"$4,050",,3,Multi-Family,"1,650",(323) 834-2410,3,3,2.0,2.0,184.0,1.0,997.0,,,,1.0,8.0,1.0,3.0,1.0,6.0,88.0,6.0,0.0,4.0,344.0,28.0,180.0,79.0,797.0,205.0,490.0,224.0,34.094367,-118.350104,9,51240,3.14,12.1,40.4,1.95,64,3.5,2600.0,0.48,0.11,0.62,0.11,0.0021,33,31,35,13,6,2,13,https://www.trulia.com/c/ca/los-angeles/address-not-disclosed-los-angeles-ca-90046--2115625906,,4050.0,,1650.0,6.0,37.0,700101.0,3001.0,60377001013001.0,Block 3001,G5040,U,51445.0,U,S,63372.0,0.0,34.0925455,-118.35093130000001
5327 Thornburn Street,Los Angeles,CA,90045,"$5,000",1949.0,3,Single-Family Home,"2,073",(310) 386-2833,3,3,2.0,2.0,33.0,1.0,326.0,,,,1.0,5.0,1.0,5.0,1.0,5.0,95.0,1.0,0.0,0.0,103.0,13.0,6.0,17.0,131.0,14.0,93.0,23.0,33.971035,-118.37378999999999,9,36920,3.14,12.3,38.3,1.6,59,6.0,3200.0,0.36,0.065,1.5,0.62,5.5,58,81,35,6,11,6,11,https://www.trulia.com/c/ca/los-angeles/5327-thornburn-st-los-angeles-ca-90045--2077389541,,5000.0,,2073.0,6.0,37.0,276100.0,1009.0,60372761001009.0,Block 1009,G5040,U,51445.0,U,S,42591.0,0.0,33.9719148,-118.37321399999999
1644 Marmont Avenue,Los Angeles,CA,90069,"$16,999",1976.0,4,Single-Family Home,"2,464",(310) 729-1649,3,3,2.0,2.0,73.0,,558.0,,95.0,,1.0,8.0,1.0,3.0,2.0,6.0,88.0,4.0,0.0,5.0,176.0,15.0,87.0,36.0,309.0,80.0,355.0,130.0,34.100637,-118.371822,9,29017,3.14,12.1,40.6,1.78,62,3.5,2600.0,0.52,0.096,0.39,0.092,0.0043,24,25,24,5,3,2,13,https://www.trulia.com/c/ca/los-angeles/1644-marmont-ave-los-angeles-ca-90069--2077483752,,16999.0,,2464.0,6.0,37.0,194200.0,1015.0,60371942001015.0,Block 1015,G5040,U,51445.0,U,S,430768.0,0.0,34.102348299999996,-118.37887830000001
1155 South Grand Avenue #1903,Los Angeles,CA,90015,"$6,000",2008.0,6,Multi-Family,"2,070",(213) 995-5055,3,3,2.0,2.0,395.0,2.0,1760.0,,,,0.0,0.0,0.0,0.0,1.0,5.0,53.0,38.0,2.0,8.0,876.0,49.0,231.0,183.0,3627.0,211.0,292.0,146.0,34.0406,-118.262902,9,44259,3.14,12.5,38.2,2.83,84,4.9,6800.0,0.57,0.13,2.5,0.47,0.31,71,80,63,21,30,6,10,https://www.trulia.com/c/ca/los-angeles/1155-s-grand-ave-1903-los-angeles-ca-90015--2115493609,,6000.0,,2070.0,6.0,37.0,207900.0,2009.0,60372079002009.0,Block 2009,G5040,U,51445.0,U,S,25082.0,0.0,34.0411955,-118.26317140000002
3136 Floye Drive,Los Angeles,CA,90046,"$8,000",,2,Single-Family Home,"1,847",(626) 285-9689,3,3,2.0,2.0,73.0,,558.0,,95.0,,1.0,8.0,1.0,3.0,2.0,6.0,88.0,6.0,0.0,4.0,73.0,3.0,19.0,15.0,76.0,32.0,45.0,71.0,34.127381,-118.361355,9,7647,3.14,11.9,41.5,1.56,51,2.5,3000.0,0.47,0.14,0.84,0.098,1.5,17,23,12,2,1,6,15,https://www.trulia.com/c/ca/los-angeles/3136-floye-dr-los-angeles-ca-90046--2077400979,,8000.0,,1847.0,6.0,37.0,194102.0,3000.0,60371941023000.0,Block 3000,G5040,U,51445.0,U,S,887150.0,0.0,34.125749,-118.3672129
1849 South La Brea Avenue,Los Angeles,CA,90019,"$2,650",1928.0,2,Multi-Family,"1,075",(213) 537-9688,3,3,2.0,2.0,215.0,,1201.0,,289.0,,1.0,2.0,1.0,5.0,1.0,4.0,83.0,15.0,0.0,0.0,125.0,23.0,18.0,25.0,226.0,35.0,123.0,42.0,34.040981,-118.347356,9,49720,3.14,12.3,39.1,1.78,59,3.4,4800.0,0.76,0.086,0.17,0.11,150.0,69,89,48,11,26,7,10,https://www.trulia.com/c/ca/los-angeles/1849-s-la-brea-ave-los-angeles-ca-90019--1055931154,,2650.0,,1075.0,6.0,37.0,218300.0,1010.0,60372183001010.0,Block 1010,G5040,U,51445.0,U,S,24965.0,0.0,34.0415221,-118.3476491
6131 Melvil Street,Los Angeles,CA,90034,"$4,400",2003.0,1,,"1,606",(310) 876-9765,3,3,2.0,2.0,27.0,,296.0,,47.0,,1.0,4.0,1.0,3.0,1.0,6.0,89.0,7.0,0.0,2.0,111.0,14.0,18.0,28.0,319.0,30.0,71.0,71.0,34.032094,-118.37820500000001,9,30989,3.14,12.2,39.3,2.04,62,3.8,5600.0,0.64,0.07,0.2,0.12,180.0,58,76,40,8,22,5,12,https://www.trulia.com/c/ca/los-angeles/6131-melvil-st-los-angeles-ca-90034--1001973295,,4400.0,,1606.0,6.0,37.0,270200.0,1018.0,60372702001018.0,Block 1018,G5040,U,51445.0,U,S,11027.0,0.0,34.0323554,-118.377733
455 Levering Avenue,Los Angeles,CA,90024,"$7,500",,2,Single-Family Home,"1,843",(310) 872-4993,3,3,2.0,2.0,3.0,,174.0,,42.0,,1.0,9.0,1.0,5.0,1.0,6.0,82.0,3.0,0.0,12.0,180.0,5.0,23.0,51.0,170.0,54.0,171.0,86.0,34.067934,-118.456775,9,36956,3.14,11.7,40.8,1.53,56,3.0,1400.0,0.34,0.06,0.37,0.07,0.0,44,52,51,5,5,2,6,https://www.trulia.com/c/ca/los-angeles/455-levering-ave-los-angeles-ca-90024--2077260792,,7500.0,,1843.0,6.0,37.0,265420.0,2012.0,60372654202012.0,Block 2012,G5040,U,51445.0,U,S,20313.0,0.0,34.0677607,-118.4571541
12441 Greene Avenue,Los Angeles,CA,90066,"$6,000",1956.0,4,Single-Family Home,"1,810",(954) 294-1383,3,3,2.0,2.0,26.0,5.0,276.0,,,,1.0,6.0,1.0,3.0,1.0,6.0,89.0,7.0,0.0,1.0,112.0,11.0,20.0,19.0,165.0,28.0,148.0,98.0,33.991209000000005,-118.423203,9,39553,3.14,11.9,39.3,1.81,58,4.6,2900.0,0.4,0.051,0.19,0.17,150.0,51,65,37,10,18,5,13,https://www.trulia.com/c/ca/los-angeles/12441-greene-ave-los-angeles-ca-90066--2077460215,,6000.0,,1810.0,6.0,37.0,275311.0,2001.0,60372753112001.0,Block 2001,G5040,U,51445.0,U,S,27985.0,0.0,33.9913124,-118.42378490000002
4600 Don Lorenzo Drive #54,Los Angeles,CA,90008,"$3,500",,20,,"1,657",Phone not provided,3,3,2.0,2.0,69.0,,334.0,,,,0.0,0.0,0.0,0.0,1.0,2.0,90.0,8.0,0.0,0.0,19.0,1.0,2.0,2.0,19.0,1.0,35.0,11.0,34.001306,-118.35541599999999,9,17718,3.14,12.4,38.4,1.21,53,3.8,450.0,0.67,0.067,1.0,0.18,8.8,63,94,32,4,8,7,17,https://www.trulia.com/c/ca/los-angeles/4600-don-lorenzo-dr-54-los-angeles-ca-90008--2077202337,,3500.0,,1657.0,6.0,37.0,236400.0,3003.0,60372364003003.0,Block 3003,G5040,U,51445.0,U,S,82106.0,0.0,33.9999055,-118.35722720000001
11336 Montana Avenue,Los Angeles,CA,90049,"$7,450",1951.0,20,Single-Family Home,"2,434",(310) 650-1116,3,3,2.0,2.0,9.0,,153.0,,64.0,,1.0,5.0,1.0,8.0,1.0,6.0,94.0,2.0,0.0,3.0,158.0,6.0,18.0,46.0,172.0,39.0,183.0,82.0,34.06667,-118.462277,9,37507,3.14,11.7,40.8,1.53,55,3.0,1500.0,0.35,0.06,0.4,0.07,0.0,42,51,47,5,4,2,6,https://www.trulia.com/c/ca/los-angeles/11336-montana-ave-los-angeles-ca-90049--1002005726,,7450.0,,2434.0,6.0,37.0,265410.0,2008.0,60372654102008.0,Block 2008,G5040,U,51445.0,U,S,13190.0,0.0,34.0661314,-118.4624716
6551 Franklin Avenue,Los Angeles,CA,90028,"$6,500",1919.0,2,Single-Family Home,"1,966",(310) 432-6400,3,3,2.0,2.0,73.0,,558.0,,95.0,,1.0,2.0,1.0,3.0,1.0,7.0,66.0,16.0,0.0,8.0,349.0,19.0,239.0,74.0,399.0,240.0,267.0,111.0,34.105256,-118.332802,9,44626,3.14,12.1,40.5,2.14,64,3.4,3800.0,0.44,0.14,1.1,0.14,0.0067,42,41,43,15,10,2,10,https://www.trulia.com/c/ca/los-angeles/6551-franklin-ave-los-angeles-ca-90028--1004197513,,6500.0,,1966.0,6.0,37.0,189600.0,1023.0,60371896001023.0,Block 1023,G5040,U,51445.0,U,S,23226.0,0.0,34.1061739,-118.3327765
