Address,City,State,Zip_Code,Rent_Per_Month,Year,Days_on_Trulia,Type,Sqft,Phone_Number,Bedroom_min,Bedroom_max,Bathroom_min,Bathroom_max,Assault,Arrest,Theft,Vandalism,Burglary,Crime_Other,Elementary_School_Count,Elementary_School_Avg_Score,Middle_School_Count,Middle_School_Avg_Score,High_School_Count,High_School_Avg_Score,Driving,Transit,Walking,Cycling,Restaurant,Groceries,Nightlife,Cafe,Shopping,Entertainment,Beauty,Active_life,Latitude,Longitude,EPA_Region,Population,Input_area.sq..miles.,Particulate_Matter,Ozone,NATA._Diesel_PM,NATA._Air_Toxics_Cancer_Risk,NATA._Respiratory_Hazard_Index,Traffic_Proximity_and_Volume,Lead_Paint_Indicator,Superfund_Proximity,RMP_Proximity,Hazardous_Waste_Proximity,Wastewater_Discharge_Indicator,Demographic_Index.,Minority_Population.,Low_Income_Population.,Linguistically_Isolated_Population.,Population_with_Less_Than_High_School_Education.,Population_under_Age_5.,Population_over_Age_64.,URL,Short_form_ID,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE10,GEOID10,NAME10,MTFCC10,UR10,UACE10,UATYPE,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
235 Grand Isle Court,McDonough,GA,30252.0,"$1,695 ",2004.0,15.0,Single-Family Home,"2,231",(404) 846-1047,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,8.0,1.0,0.0,98.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.472171,-84.131314,4,3412,3.14,9.71,35.5,0.898,49,2.4,54.0,0.037000000000000005,0.011,0.16,0.046,1.8e-05,39,49,30,0,8,4,15,https://www.trulia.com/c/ca/p/ga/mcdonough/235-grand-isle-ct-mcdonough-ga-30252--1150397931,4049032894.0,13.0,151.0,70307.0,1010.0,131510703071010.0,Block 1010,G5040,U,3817.0,U,S,1373724.0,7218.0,33.4646549,-84.1343492
235 Medford Drive,Fayetteville,GA,30215.0,"$1,395 ",,41.0,Single-Family Home,,(678) 423-0555,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,6.0,1.0,0.0,97.0,2.0,0.0,0.0,37.0,3.0,5.0,4.0,33.0,2.0,41.0,13.0,33.439131,-84.46351,4,2533,3.14,9.63,34.6,0.623,47,2.0,85.0,0.029,0.01,0.64,0.054000000000000006,0.00013000000000000002,24,32,15,1,7,4,16,https://www.trulia.com/c/ca/p/ga/fayetteville/235-medford-dr-fayetteville-ga-30215--1002464973,4025813047.0,13.0,113.0,140404.0,2037.0,131131404042037.0,Block 2037,G5040,U,3817.0,U,S,28330.0,0.0,33.4398463,-84.4638188
235 West Lane,Fayetteville,GA,30214.0,"$1,201 ",,28.0,Single-Family Home,"1,216",(855) 650-1155,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,97.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,33.524115,-84.56534599999998,4,3615,3.14,9.7,34.1,0.959,50,2.6,250.0,0.023,0.012,2.9,0.049,0.0,66,87,46,5,21,8,5,https://www.trulia.com/c/ca/p/ga/fayetteville/235-west-ln-fayetteville-ga-30214--2353742091,4048494179.0,13.0,113.0,140204.0,1014.0,131131402041014.0,Block 1014,G5040,U,3817.0,U,S,13216.0,0.0,33.5236912,-84.5656527
235 Yardsley Drive,McDonough,GA,30253.0,"$1,450 ",2003.0,17.0,Single-Family Home,"1,443",(404) 800-4443,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,1.0,0.0,98.0,1.0,0.0,0.0,11.0,2.0,0.0,3.0,15.0,0.0,15.0,2.0,33.454467,-84.183352,4,5015,3.14,9.71,35.5,1.18,52,2.7,220.0,0.0026,0.011,0.23,0.05,5.6e-07,49,65,32,0,7,7,8,https://www.trulia.com/c/ca/p/ga/mcdonough/235-yardsley-dr-mcdonough-ga-30253--1072052325,4049031829.0,13.0,151.0,70311.0,2001.0,131510703112001.0,Block 2001,G5040,U,3817.0,U,S,171141.0,0.0,33.4559408,-84.1815146
237 Red Oak Court,Riverdale,GA,30274.0,"$1,025 ",,14.0,Single-Family Home,,(470) 481-2711,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,0.0,92.0,7.0,0.0,0.0,25.0,3.0,0.0,1.0,14.0,0.0,10.0,2.0,33.558877,-84.398063,4,11016,3.14,9.8,34.3,0.974,55,3.7,410.0,0.048,0.01,0.77,0.19,4.5e-06,71,93,50,3,15,6,9,https://www.trulia.com/c/ca/p/ga/riverdale/237-red-oak-ct-riverdale-ga-30274--1003047186,3235113640.0,13.0,63.0,40524.0,3003.0,130630405243003.0,Block 3003,G5040,U,3817.0,U,S,64371.0,0.0,33.5588484,-84.3978401
239 Northbridge Drive,Stockbridge,GA,30281.0,"$1,190 ",1987.0,6.0,Single-Family Home,,(404) 418-5108,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,0.0,98.0,1.0,0.0,0.0,31.0,3.0,2.0,1.0,39.0,0.0,30.0,6.0,33.541071,-84.252014,4,6988,3.14,9.76,35.0,1.27,55,3.7,340.0,0.023,0.0098,0.15,0.11,7.900000000000001e-05,58,72,43,2,21,6,10,https://www.trulia.com/c/ca/p/ga/stockbridge/239-northbridge-dr-stockbridge-ga-30281--1072074692,4049335995.0,13.0,151.0,70111.0,1003.0,131510701111003.0,Block 1003,G5040,U,3817.0,U,S,1215613.0,26173.0,33.543319,-84.25760840000002
24 Cool Water Court,Dallas,GA,30157.0,"$1,039 ",,5.0,Single-Family Home,"1,092",(770) 749-7422,3.0,3.0,2.0,2.0,,3.0,3.0,,1.0,,1.0,5.0,1.0,5.0,1.0,0.0,99.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.917795,-84.990014,4,490,3.14,9.43,35.0,0.405,42,1.4,13.0,0.03,0.036000000000000004,0.081,0.031,0.0,37,18,57,0,20,13,6,https://www.trulia.com/c/ca/p/ga/dallas/24-cool-water-ct-dallas-ga-30157--1044421837,4010787425.0,13.0,223.0,120400.0,1043.0,132231204001043.0,Block 1043,G5040,U,97812.0,C,S,30422.0,0.0,33.9174769,-84.99030440000001
240 Carriage Circle,Stockbridge,GA,30281.0,"$1,310 ",,7.0,Single-Family Home,"1,894",(770) 749-7318,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,98.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,33.578352,-84.233988,4,3255,3.14,9.79,34.8,0.976,54,5.3,8.6,0.0088,0.0095,0.13,0.1,2.5e-06,39,51,27,3,8,6,10,https://www.trulia.com/c/ca/p/ga/stockbridge/240-carriage-cir-stockbridge-ga-30281--2030388916,4011151171.0,13.0,151.0,70109.0,1007.0,131510701091007.0,Block 1007,G5040,U,3817.0,U,S,2490326.0,0.0,33.5809487,-84.2349546
240 Saddlebrook Drive,Senoia,GA,30276.0,"$1,450 ",1997.0,26.0,Single-Family Home,"1,462",(404) 456-6347,3.0,3.0,2.0,2.0,2.0,13.0,10.0,,,,1.0,4.0,1.0,7.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.259440000000005,-84.588115,4,1389,3.14,9.51,35.0,0.361,44,1.6,5.9,0.0078,0.0098,0.096,0.024,7.2e-07,14,9,20,0,11,8,9,https://www.trulia.com/c/ca/p/ga/senoia/240-saddlebrook-dr-senoia-ga-30276--1023997199,4048541091.0,13.0,77.0,170502.0,2000.0,130771705022000.0,Block 2000,G5040,R,,,S,2689216.0,42607.0,33.2614006,-84.58818609999999
245 Brolley Woods Drive,Woodstock,GA,30189.0,"$1,380 ",,3.0,Single-Family Home,"1,212",(855) 684-7368,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,8.0,1.0,0.0,99.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,16.0,0.0,6.0,5.0,34.107345,-84.588549,4,7350,3.14,9.77,36.2,0.867,49,1.8,56.0,0.012,0.016,0.34,0.052000000000000005,0.00037,32,29,35,5,14,6,10,https://www.trulia.com/c/ca/p/ga/woodstock/245-brolley-woods-dr-woodstock-ga-30189--1009711482,4011596004.0,13.0,57.0,91102.0,4011.0,130570911024011.0,Block 4011,G5040,U,3817.0,U,S,297701.0,2933.0,34.108980200000005,-84.58606400000002
249 Blue Springs Way,Dallas,GA,30157.0,"$1,155 ",,2.0,Single-Family Home,"1,323",(404) 923-0916,3.0,3.0,2.0,2.0,,3.0,3.0,,1.0,,1.0,6.0,1.0,5.0,1.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.916646,-84.931724,4,268,3.14,9.43,35.0,0.405,42,1.4,13.0,0.03,0.036000000000000004,0.081,0.031,0.0,37,18,57,0,20,13,6,https://www.trulia.com/c/ca/p/ga/dallas/249-blue-springs-way-dallas-ga-30157--1009364339,4049650147.0,13.0,223.0,120400.0,1037.0,132231204001037.0,Block 1037,G5040,R,,,S,22701685.0,60345.0,33.9068779,-84.9447822
25 Cloud Forest Court,Stockbridge,GA,30281.0,"$1,100 ",1986.0,5.0,Single-Family Home,"1,214",(706) 389-0919,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,1.0,0.0,98.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,33.604453,-84.226431,4,1901,3.14,9.8,34.9,0.916,52,3.7,4.3,0.038,0.0095,0.16,0.09,0.0,42,59,25,1,10,3,11,https://www.trulia.com/c/ca/p/ga/stockbridge/25-cloud-forest-ct-stockbridge-ga-30281--1011283994,4049417090.0,13.0,151.0,70109.0,2000.0,131510701092000.0,Block 2000,G5040,U,3817.0,U,S,190350.0,0.0,33.605224799999995,-84.2277891
25 Teal Court,Senoia,GA,30276.0,"$1,400 ",1994.0,20.0,Single-Family Home,"1,594",(404) 419-6459,3.0,3.0,2.0,2.0,2.0,13.0,10.0,,,,1.0,7.0,1.0,7.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.321912,-84.543289,4,1826,3.14,9.53,35.1,0.431,45,1.6,1.1,0.13,0.0098,0.66,0.029,0.00019,25,26,25,2,10,7,9,https://www.trulia.com/c/ca/p/ga/senoia/25-teal-ct-senoia-ga-30276--1037122177,4017047239.0,13.0,77.0,170503.0,1041.0,130771705031041.0,Block 1041,G5040,U,3817.0,U,S,173330.0,0.0,33.325153,-84.5466285
25 Teal Court #25,Senoia,GA,30276.0,"$1,400 ",,20.0,Single-Family Home,"1,594",(404) 419-6459,3.0,3.0,2.0,2.0,2.0,13.0,10.0,,,,1.0,7.0,1.0,7.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.321912,-84.543289,4,1826,3.14,9.53,35.1,0.431,45,1.6,1.1,0.13,0.0098,0.66,0.029,0.00019,25,26,25,2,10,7,9,https://www.trulia.com/c/ca/p/ga/senoia/25-teal-ct-25-senoia-ga-30276--2354277279,4048896663.0,13.0,77.0,170503.0,1041.0,130771705031041.0,Block 1041,G5040,U,3817.0,U,S,173330.0,0.0,33.325153,-84.5466285
2532 Dobbs Drive Northwest,Kennesaw,GA,30152.0,"$1,325 ",,40.0,Single-Family Home,"1,395",(888) 714-7672,3.0,3.0,2.0,2.0,4.0,14.0,40.0,,,,1.0,6.0,1.0,6.0,1.0,0.0,99.0,0.0,0.0,0.0,29.0,5.0,6.0,4.0,50.0,7.0,31.0,26.0,34.015465,-84.620908,4,7977,3.14,9.86,35.8,0.897,50,1.9,630.0,0.021,0.017,0.8,0.046,0.024,35,44,27,6,9,7,9,https://www.trulia.com/c/ca/p/ga/kennesaw/2532-dobbs-dr-nw-kennesaw-ga-30152--1002161331,4045044486.0,13.0,67.0,30215.0,3004.0,130670302153004.0,Block 3004,G5040,U,3817.0,U,S,79322.0,0.0,34.015057500000005,-84.6186208
255 Malibu Drive,Fayetteville,GA,30214.0,"$1,201 ",,28.0,Single-Family Home,"1,152",(844) 495-0165,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,97.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,33.459427000000005,-84.45275699999998,4,4476,3.14,9.66,34.5,0.669,49,2.2,170.0,0.0082,0.01,0.19,0.066,4.2e-07,40,55,25,1,5,8,20,https://www.trulia.com/c/ca/p/ga/fayetteville/255-malibu-dr-fayetteville-ga-30214--2030131409,4048494192.0,13.0,113.0,140403.0,3020.0,131131404033020.0,Block 3020,G5040,U,3817.0,U,S,144255.0,0.0,33.4616223,-84.45265570000002
255 West Lane,Fayetteville,GA,30214.0,"$1,000 ",,52.0,Single-Family Home,"1,216",(844) 857-5226,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,97.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,33.523832,-84.565364,4,3539,3.14,9.7,34.1,0.955,50,2.6,250.0,0.023,0.012,2.9,0.049,0.0,66,87,46,5,22,8,5,https://www.trulia.com/c/ca/p/ga/fayetteville/255-west-ln-fayetteville-ga-30214--2352630568,4047500133.0,13.0,113.0,140204.0,1014.0,131131402041014.0,Block 1014,G5040,U,3817.0,U,S,13216.0,0.0,33.5236912,-84.5656527
259 Highland Falls Boulevard,Hiram,GA,30141.0,"$1,365 ",,24.0,Single-Family Home,"1,271",(404) 491-7473,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,17.0,1.0,2.0,2.0,26.0,2.0,14.0,9.0,33.89868,-84.773746,4,2897,3.14,9.69,35.1,0.708,46,1.7,490.0,0.022,0.021,0.2,0.035,0.0,36,39,32,4,13,10,10,https://www.trulia.com/c/ca/p/ga/hiram/259-highland-falls-blvd-hiram-ga-30141--2029974904,4048659305.0,13.0,223.0,120501.0,2003.0,132231205012003.0,Block 2003,G5040,U,3817.0,U,S,918686.0,12344.0,33.8973871,-84.7768455
260 Shelburn Drive,Riverdale,GA,30274.0,"$1,045 ",1964.0,158.0,Single-Family Home,"1,248",(404) 418-5108,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,92.0,7.0,0.0,0.0,21.0,3.0,4.0,1.0,15.0,1.0,11.0,3.0,33.583382,-84.397261,4,6762,3.14,9.83,34.2,1.09,56,4.3,880.0,0.098,0.011,1.1,0.18,0.0,75,89,61,8,20,6,8,https://www.trulia.com/c/ca/p/ga/riverdale/260-shelburn-dr-riverdale-ga-30274--2030359464,4011214632.0,13.0,63.0,40522.0,3000.0,130630405223000.0,Block 3000,G5040,U,3817.0,U,S,1155161.0,0.0,33.581033000000005,-84.3910628
265 Arbor Way,Dallas,GA,30157.0,"$1,245 ",1985.0,98.0,Single-Family Home,,(404) 418-5108,3.0,3.0,2.0,2.0,,3.0,3.0,,1.0,,1.0,4.0,1.0,6.0,1.0,0.0,99.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.829909,-84.871313,4,1871,3.14,9.56,34.8,0.503,44,1.6,0.96,0.051,0.023,0.065,0.027000000000000003,3.5e-07,24,12,36,0,19,3,8,https://www.trulia.com/c/ca/p/ga/dallas/265-arbor-way-dallas-ga-30157--2030014581,4041091548.0,13.0,223.0,120502.0,4011.0,132231205024011.0,Block 4011,G5040,U,3817.0,U,S,1502014.0,0.0,33.82598970000001,-84.8685593
270 Amanda Court,Stockbridge,GA,30281.0,$895 ,,4.0,Multi-Family,"1,251",(706) 685-6116,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,98.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,33.561377,-84.226248,4,2287,3.14,9.78,34.9,1.05,56,6.0,86.0,0.04,0.0098,0.21,0.09,8.5e-06,46,49,42,3,20,9,9,https://www.trulia.com/c/ca/p/ga/stockbridge/270-amanda-ct-stockbridge-ga-30281--1002639092,4049552421.0,13.0,151.0,70106.0,2021.0,131510701062021.0,Block 2021,G5040,U,3817.0,U,S,1150205.0,0.0,33.56141470000001,-84.22644129999998
275 Grandchester Way,Fayetteville,GA,30215.0,"$1,594 ",,129.0,Single-Family Home,"1,674",(855) 684-7368,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,9.0,1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.400040999999995,-84.46420400000002,4,1577,3.14,9.6,34.8,0.552,46,1.8,1.6,0.016,0.0099,0.53,0.048,0.00022,24,26,22,1,2,3,15,https://www.trulia.com/c/ca/p/ga/fayetteville/275-grandchester-way-fayetteville-ga-30215--1004703338,4011595632.0,13.0,113.0,140405.0,2024.0,131131404052024.0,Block 2024,G5040,U,3817.0,U,S,203568.0,0.0,33.402107300000004,-84.4646551
275 West Lane,Fayetteville,GA,30214.0,"$1,000 ",,52.0,Single-Family Home,"1,216",(844) 878-7303,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,97.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,33.52355,-84.565382,4,3483,3.14,9.7,34.1,0.95,50,2.6,250.0,0.023,0.012,2.9,0.049,0.0,66,87,46,5,22,8,5,https://www.trulia.com/c/ca/p/ga/fayetteville/275-west-ln-fayetteville-ga-30214--2352630569,4047500134.0,13.0,113.0,140204.0,1014.0,131131402041014.0,Block 1014,G5040,U,3817.0,U,S,13216.0,0.0,33.5236912,-84.5656527
2790 Jodeco Drive,Jonesboro,GA,30236.0,"$1,395 ",1968.0,18.0,Single-Family Home,"1,508",(770) 692-6652,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,7.0,1.0,0.0,97.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,33.505818,-84.301348,4,2510,3.14,9.74,34.7,0.7709999999999999,51,3.3,7.9,0.075,0.0098,0.29,0.14,3.3e-06,35,53,17,0,8,4,15,https://www.trulia.com/c/ca/p/ga/jonesboro/2790-jodeco-dr-jonesboro-ga-30236--1072382127,4048857356.0,13.0,63.0,40614.0,2044.0,130630406142044.0,Block 2044,G5040,U,3817.0,U,S,146820.0,0.0,33.509204100000005,-84.29095550000002
289 Monarch Village Way,Stockbridge,GA,30281.0,"$1,535 ",,4.0,Single-Family Home,"1,632",(404) 898-2880,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,1.0,0.0,98.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,6.0,3.0,33.520235,-84.26055500000002,4,6413,3.14,9.74,34.9,1.02,52,3.1,1900.0,0.023,0.0099,0.14,0.12,6.1e-05,53,75,31,1,7,4,10,https://www.trulia.com/c/ca/p/ga/stockbridge/289-monarch-village-way-stockbridge-ga-30281--1004699114,4048125819.0,13.0,151.0,70104.0,1002.0,131510701041002.0,Block 1002,G5040,U,3817.0,U,S,1453559.0,22004.0,33.519609,-84.2619428
290 Malibu Drive,Fayetteville,GA,30214.0,"$1,201 ",,28.0,Single-Family Home,"1,152",(855) 666-5305,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,97.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,33.459427000000005,-84.45275699999998,4,4476,3.14,9.66,34.5,0.669,49,2.2,170.0,0.0082,0.01,0.19,0.066,4.2e-07,40,55,25,1,5,8,20,https://www.trulia.com/c/ca/p/ga/fayetteville/290-malibu-dr-fayetteville-ga-30214--2030131924,4048494182.0,13.0,113.0,140403.0,3020.0,131131404033020.0,Block 3020,G5040,U,3817.0,U,S,144255.0,0.0,33.4616223,-84.45265570000002
2921 Maple Road Southeast,Rome,GA,30161.0,"$1,000 ",,11.0,Single-Family Home,"1,800",(678) 842-8570,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,99.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,34.207390000000004,-85.172952,4,2485,3.14,9.63,35.2,0.705,49,1.8,230.0,0.55,0.044,0.95,0.1,0.2,33,16,50,1,13,8,16,https://www.trulia.com/c/ca/p/ga/rome/2921-maple-rd-se-rome-ga-30161--2091947031,4011492145.0,13.0,115.0,1800.0,3032.0,131150018003032.0,Block 3032,G5040,U,76204.0,U,S,63135.0,0.0,34.209756899999995,-85.1715715
2922 Owens Point Trail Northwest,Kennesaw,GA,30152.0,"$1,395 ",,8.0,Single-Family Home,"1,460",(770) 728-6236,3.0,3.0,2.0,2.0,4.0,14.0,40.0,,,,1.0,6.0,1.0,8.0,1.0,0.0,99.0,0.0,0.0,0.0,8.0,2.0,0.0,1.0,9.0,0.0,11.0,7.0,34.017773,-84.648688,4,9040,3.14,9.83,35.8,0.775,49,1.8,290.0,0.0046,0.017,0.56,0.051,0.058,24,32,17,2,6,5,8,https://www.trulia.com/c/ca/p/ga/kennesaw/2922-owens-point-trl-nw-kennesaw-ga-30152--2091932770,4035397852.0,13.0,67.0,30214.0,3022.0,130670302143022.0,Block 3022,G5040,U,3817.0,U,S,115294.0,0.0,34.0192975,-84.6474995
293 Eagle Way,Stockbridge,GA,30281.0,"$1,200 ",1995.0,7.0,Single-Family Home,"1,551",(678) 907-6135,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,7.0,1.0,0.0,98.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,0.0,17.0,7.0,33.52626,-84.23753599999998,4,8850,3.14,9.75,35.0,1.26,53,3.3,640.0,0.049,0.01,0.19,0.095,8.6e-05,59,80,37,4,18,6,12,https://www.trulia.com/c/ca/p/ga/stockbridge/293-eagle-way-stockbridge-ga-30281--1072467772,4049410342.0,13.0,151.0,70111.0,3001.0,131510701113001.0,Block 3001,G5040,U,3817.0,U,S,379532.0,0.0,33.5270739,-84.2400225
2939 Dungeness Drive,Douglasville,GA,30135.0,"$1,495 ",,16.0,Single-Family Home,"1,484",(404) 846-5157,3.0,3.0,2.0,2.0,163.0,108.0,396.0,,,,1.0,6.0,1.0,4.0,1.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.725715,-84.697827,4,3536,3.14,9.72,34.4,0.7490000000000001,47,1.9,130.0,0.059,0.016,0.42,0.028,0.0,42,53,31,2,12,8,9,https://www.trulia.com/c/ca/p/ga/douglasville/2939-dungeness-dr-douglasville-ga-30135--1072472347,4049053603.0,13.0,97.0,80603.0,1030.0,130970806031030.0,Block 1030,G5040,U,3817.0,U,S,24769.0,0.0,33.7247367,-84.69828509999998
2941 Bretton Drive,Rex,GA,30273.0,"$1,200 ",1974.0,85.0,Single-Family Home,"1,201",(470) 309-0137,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,1.0,0.0,98.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,15.0,0.0,14.0,2.0,33.573862,-84.29460300000002,4,9525,3.14,9.8,34.6,1.26,60,7.2,180.0,0.03,0.0097,0.75,0.24,4.1e-05,70,87,53,10,19,7,9,https://www.trulia.com/c/ca/p/ga/rex/2941-bretton-dr-rex-ga-30273--2030353099,4044391175.0,13.0,63.0,40413.0,1002.0,130630404131002.0,Block 1002,G5040,U,3817.0,U,S,921849.0,36472.0,33.574085100000005,-84.2998356
295 Malibu Drive,Fayetteville,GA,30214.0,"$1,050 ",,49.0,Single-Family Home,"1,344",(844) 479-4438,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,1.0,0.0,97.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,33.459427000000005,-84.45275699999998,4,4476,3.14,9.66,34.5,0.669,49,2.2,170.0,0.0082,0.01,0.19,0.066,4.2e-07,40,55,25,1,5,8,20,https://www.trulia.com/c/ca/p/ga/fayetteville/295-malibu-dr-fayetteville-ga-30214--1072478165,4047662509.0,13.0,113.0,140403.0,3020.0,131131404033020.0,Block 3020,G5040,U,3817.0,U,S,144255.0,0.0,33.4616223,-84.45265570000002
2981 Albright Cmns Northwest,Kennesaw,GA,30144.0,"$1,562 ",,1.0,Single-Family Home,"1,510",(855) 684-7368,3.0,3.0,2.0,2.0,15.0,180.0,331.0,,,,2.0,3.0,1.0,6.0,1.0,0.0,97.0,1.0,0.0,0.0,10.0,2.0,0.0,1.0,15.0,0.0,33.0,8.0,34.035169,-84.6501,4,8598,3.14,9.82,35.9,0.851,50,1.9,330.0,0.015,0.017,0.69,0.056,0.12,31,39,22,1,8,7,10,https://www.trulia.com/c/ca/p/ga/kennesaw/2981-albright-cmns-nw-kennesaw-ga-30144--1072492280,4048448584.0,13.0,67.0,30224.0,2011.0,130670302242011.0,Block 2011,G5040,U,3817.0,U,S,279064.0,0.0,34.0325165,-84.648657
3 Mill Gate Drive,Dallas,GA,30157.0,"$1,225 ",,45.0,Single-Family Home,"1,298",(888) 714-7672,3.0,3.0,2.0,2.0,,3.0,3.0,,1.0,,1.0,6.0,0.0,0.0,1.0,0.0,99.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,11.0,1.0,10.0,4.0,33.92947,-84.72715,4,3316,3.14,9.76,35.3,0.7040000000000001,47,1.7,62.0,0.013,0.02,0.18,0.039,0.0,18,22,14,0,5,7,11,https://www.trulia.com/c/ca/p/ga/dallas/3-mill-gate-dr-dallas-ga-30157--1001984319,4045120319.0,13.0,223.0,120202.0,1001.0,132231202021001.0,Block 1001,G5040,U,3817.0,U,S,408016.0,0.0,33.9307869,-84.7273663
30 Sawgrass Manor Drive,Newnan,GA,30265.0,"$1,400 ",1994.0,48.0,Single-Family Home,"1,404",(404) 419-6459,3.0,3.0,2.0,2.0,69.0,163.0,271.0,,,,1.0,6.0,1.0,6.0,1.0,0.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,33.388352000000005,-84.70105,4,4334,3.14,9.55,34.0,0.562,47,1.7,18.0,0.0017,0.011,0.24,0.025,1.8e-07,19,22,16,2,4,3,16,https://www.trulia.com/c/ca/p/ga/newnan/30-sawgrass-manor-dr-newnan-ga-30265--1072506199,4047330564.0,13.0,77.0,170405.0,2003.0,130771704052003.0,Block 2003,G5040,U,3817.0,U,S,29840.0,0.0,33.3884496,-84.6999836
